timestamp,press_cruda,press,temperature_c,humidity_rh,temperature_c_2,humidity_rh_cruda
2026-05-29T14:52:14.653055,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:15.657934,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:16.662586,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:17.666060,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:18.667978,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:19.670169,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:20.674447,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:21.683155,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:22.685056,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:23.687693,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:24.694224,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:52:25.699051,0,805.5311355311355,17.79,66.04962583694368,17.88
