timestamp,press_cruda,press,temperature_c,humidity_rh,temperature_c_2,humidity_rh_cruda
2026-05-29T14:54:22.304947,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:23.307174,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:24.309473,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:25.312030,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:26.313861,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:27.316149,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:28.318558,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:29.322820,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:30.325803,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:31.327823,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:32.330069,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:33.331614,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:34.333793,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:35.335952,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:36.338469,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:37.340662,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:38.342273,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:39.344861,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:40.346689,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:41.349376,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:42.352027,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:43.354526,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:44.357037,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:45.359557,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:46.361898,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:47.364006,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:48.366101,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:49.368499,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:50.370924,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:51.372682,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:52.375246,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:53.377494,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:54.379227,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:55.381853,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:56.383582,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:57.389485,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:58.391861,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:54:59.394142,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:00.396607,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:01.398937,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:02.400538,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:03.403137,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:04.405548,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:05.407175,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:06.408884,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:07.410687,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:08.412852,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:09.437538,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:10.462723,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:11.464460,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:12.466314,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:13.467855,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:14.469728,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:15.471642,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:16.473612,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:17.475662,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:18.477465,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:19.479572,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:20.482175,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:21.484644,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:22.486338,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:23.488153,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:24.490674,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:25.492903,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:26.501189,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:27.503849,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:28.505989,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:29.508394,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:30.510214,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:31.512012,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:32.513681,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:33.516576,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:34.518978,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:35.557530,0,805.5311355311355,17.79,66.04962583694368,17.88
2026-05-29T14:55:36.563728,0,805.5311355311355,17.79,66.04962583694368,17.88
